iso_code,continent,location,date,total_cases,new_cases,new_cases_smoothed,total_deaths,new_deaths,new_deaths_smoothed,total_cases_per_million,new_cases_per_million,new_cases_smoothed_per_million,total_deaths_per_million,new_deaths_per_million,new_deaths_smoothed_per_million,reproduction_rate,icu_patients,icu_patients_per_million,hosp_patients,hosp_patients_per_million,weekly_icu_admissions,weekly_icu_admissions_per_million,weekly_hosp_admissions,weekly_hosp_admissions_per_million,new_tests,total_tests,total_tests_per_thousand,new_tests_per_thousand,new_tests_smoothed,new_tests_smoothed_per_thousand,positive_rate,tests_per_case,tests_units,total_vaccinations,people_vaccinated,people_fully_vaccinated,total_boosters,new_vaccinations,new_vaccinations_smoothed,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,total_boosters_per_hundred,new_vaccinations_smoothed_per_million,stringency_index,population,population_density,median_age,aged_65_older,aged_70_older,gdp_per_capita,extreme_poverty,cardiovasc_death_rate,diabetes_prevalence,female_smokers,male_smokers,handwashing_facilities,hospital_beds_per_thousand,life_expectancy,human_development_index,excess_mortality
OWID_NAM,,North America,2021/8/29,46628947,56328,192381.429,972665,710,2264.429,78160.258,94.418,322.473,1630.398,1.19,3.796,,,,,,,,,,,,,,,,,,,557956524,318602579,249811129,653540,1736892,2238670,93.53,53.4,41.87,0.11,3752,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/30,46925982,297035,195718.571,974984,2319,2301,78658.153,497.895,328.067,1634.285,3.887,3.857,,,,,,,,,,,,,,,,,,,559946967,319388476,251065115,664795,1990443,2284999,93.86,53.54,42.08,0.11,3830,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/8/31,47117431,191449,194411,977363,2379,2271,78979.063,320.91,325.875,1638.273,3.988,3.807,,,,,,,,,,,,,,,,,,,561587819,320094780,252027567,677893,1640852,2245356,94.13,53.65,42.25,0.11,3764,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/1,47371520,254089,200019.143,980932,3569,2386.286,79404.972,425.908,335.276,1644.255,5.982,4,,,,,,,,,,,,,,,,,,,563656287,321070680,253139003,690591,2068468,1989323,94.48,53.82,42.43,0.12,3335,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/2,47586384,214864,198126.571,985188,4256,2509.429,79765.131,360.159,332.103,1651.389,7.134,4.206,,,,,,,,,,,,,,,,,,,564961539,321619479,253803153,704388,1305252,1850028,94.7,53.91,42.54,0.12,3101,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/3,47858051,271667,196460.714,988042,2854,2515.143,80220.504,455.373,329.311,1656.173,4.784,4.216,,,,,,,,,,,,,,,,,,,567990248,323017518,255445735,716746,3028709,1941308,95.21,54.14,42.82,0.12,3254,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/4,47948594,90543,196567.857,989417,1375,2494.571,80372.273,151.77,329.49,1658.478,2.305,4.181,,,,,,,,,,,,,,,,,,,569509619,323743121,256238366,721262,1519371,1898570,95.46,54.27,42.95,0.12,3182,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/5,48008702,60108,197107.857,990250,833,2512.143,80473.028,100.754,330.396,1659.874,1.396,4.211,,,,,,,,,,,,,,,,,,,569896737,323958796,256541038,722792,387118,1705745,95.53,54.3,43,0.12,2859,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/6,48105958,97256,168568,991445,1195,2351.571,80636.05,163.022,282.557,1661.877,2.003,3.942,,,,,,,,,,,,,,,,,,,571087672,324465418,257342002,734008,1190935,1591529,95.73,54.39,43.14,0.12,2668,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/7,48428671,322713,187320,995017,3572,2522,81176.987,540.937,313.989,1667.865,5.987,4.227,,,,,,,,,,,,,,,,,,,574262870,325802807,258897714,758220,3175198,1810722,96.26,54.61,43.4,0.13,3035,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/8,48652189,223518,182952.714,998380,3363,2492.571,81551.652,374.665,306.669,1673.502,5.637,4.178,,,,,,,,,,,,,,,,,,,575969877,326523027,259729089,771287,1707007,1759084,96.55,54.73,43.54,0.13,2949,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/9,48846635,194446,180035.857,1002585,4205,2485.286,81877.585,325.934,301.779,1680.551,7.048,4.166,,,,,,,,,,,,,,,,,,,579554933,327939888,261855177,781948,3585056,2084771,97.15,54.97,43.89,0.13,3495,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/10,49094724,248089,176667.571,1005267,2682,2460.714,82293.437,415.851,296.133,1685.046,4.496,4.125,,,,,,,,,,,,,,,,,,,582159522,329086132,263253042,792405,2604589,2024182,97.58,55.16,44.13,0.13,3393,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/11,49198499,103775,178557.857,1007533,2266,2588,82467.386,173.949,299.302,1688.844,3.798,4.338,,,,,,,,,,,,,,,,,,,584056311,330044824,264118075,796522,1896789,2078099,97.9,55.32,44.27,0.13,3483,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/12,49250633,52134,177418.714,1008217,684,2566.714,82554.774,87.388,297.392,1689.991,1.147,4.302,,,,,,,,,,,,,,,,,,,585361850,330629234,264820966,797854,1305539,2209302,98.12,55.42,44.39,0.13,3703,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/13,49541619,290986,205094.429,1010839,2622,2770.571,83042.53,487.756,343.783,1694.386,4.395,4.644,,,,,,,,,,,,,,,,,,,586203660,330993193,265265346,797854,841810,2159427,98.26,55.48,44.46,0.13,3620,,596581283,,,,,,,,,,,,,,,
OWID_NAM,,North America,2021/9/14,49711208,169589,183219.571,1012940,2101,2560.429,83326.798,284.268,307.116,1697.908,3.522,4.292,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,596581283,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2206,,,,,5771,,,,,,,,,,,,,,,,,
OWID_CYN,Asia,Northern Cyprus,2021/8/15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,302854,160361,142493,,,2206,79.23,41.95,37.28,,5771,,,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/1,85654,865,1271.143,1385,4,8.857,1981.816,20.014,29.411,32.045,0.093,0.205,,,,,,,,,,,,,,,,,,,15399076,10457960,4941116,,133663,222692,35.63,24.2,11.43,,5153,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/2,87035,1381,1258.571,1398,13,8.857,2013.769,31.953,29.12,32.346,0.301,0.205,,,,,,,,,,,,,,,,,,,15652374,10589126,5063248,,253298,244384,36.22,24.5,11.72,,5654,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/3,88510,1475,1334.857,1407,9,8.714,2047.897,34.128,30.885,32.554,0.208,0.202,,,,,,,,,,,,,,,,,,,15895721,10723263,5172458,,243347,228935,36.78,24.81,11.97,,5297,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/4,90000,1490,1358,1423,16,9,2082.371,34.475,31.421,32.925,0.37,0.208,,,,,,,,,,,,,,,,,,,16155122,10858259,5296863,,259401,231916,37.38,25.12,12.26,,5366,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/5,91275,1275,1327.286,1435,12,9.429,2111.872,29.5,30.71,33.202,0.278,0.218,,,,,,,,,,,,,,,,,,,16419154,10994122,5425032,,264032,235113,37.99,25.44,12.55,,5440,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/6,92380,1105,1287.429,1448,13,10.286,2137.439,25.567,29.788,33.503,0.301,0.238,,,,,,,,,,,,,,,,,,,16701253,11146335,5554918,,282099,239297,38.64,25.79,12.85,,5537,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/7,93345,965,1222.286,1453,5,10.286,2159.766,22.328,28.281,33.619,0.116,0.238,,,,,,,,,,,,,,,,,,,16964059,11283210,5680849,,262806,242664,39.25,26.11,13.14,,5615,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/8,94308,963,1236.286,1457,4,10.286,2182.048,22.281,28.605,33.711,0.093,0.238,,,,,,,,,,,,,,,,,,,17124774,11355116,5769658,,160715,246528,39.62,26.27,13.35,,5704,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/9,95303,995,1181.143,1479,22,11.571,2205.069,23.022,27.329,34.22,0.509,0.268,,,,,,,,,,,,,,,,,,,17366755,11500274,5866481,,241981,244912,40.18,26.61,13.57,,5667,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/10,95936,633,1060.857,1491,12,12,2219.715,14.646,24.546,34.498,0.278,0.278,,,,,,,,,,,,,,,,,,,17648682,11657680,5991002,,281927,250423,40.83,26.97,13.86,,5794,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/11,96891,955,984.429,1506,15,11.857,2241.812,22.096,22.777,34.845,0.347,0.274,,,,,,,,,,,,,,,,,,,17953516,11815504,6138012,,304834,256913,41.54,27.34,14.2,,5944,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/12,97732,841,922.429,1513,7,11.143,2261.27,19.459,21.343,35.007,0.162,0.258,,,,,,,,,,,,,,,,,,,18264835,11980093,6284742,,311319,263669,42.26,27.72,14.54,,6101,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/13,98869,1137,927,1532,19,12,2287.578,26.307,21.448,35.447,0.44,0.278,,,,,,,,,,,,,,,,,,,18582702,12148038,6434664,,317867,268778,43,28.11,14.89,,6219,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/14,99627,758,897.429,1545,13,13.143,2305.116,17.538,20.764,35.747,0.301,0.304,,,,,,,,,,,,,,,,,,,18891159,12306763,6584396,,308457,275300,43.71,28.47,15.23,,6370,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/15,100152,525,834.857,1553,8,13.714,2317.263,12.147,19.316,35.932,0.185,0.317,,,,,,,,,,,,,,,,,,,19079976,12411553,6668423,,188817,279315,44.15,28.72,15.43,,6463,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/16,101457,1305,879.143,1580,27,14.429,2347.457,30.194,20.341,36.557,0.625,0.334,,,,,,,,,,,,,,,,,,,19406226,12632665,6773561,,326250,291353,44.9,29.23,15.67,,6741,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/17,102734,1277,971.143,1594,14,14.714,2377.004,29.547,22.47,36.881,0.324,0.34,,,,,,,,,,,,,,,,,,,19741867,12816186,6925681,,335641,299026,45.68,29.65,16.02,,6919,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/18,104154,1420,1037.571,1604,10,14,2409.859,32.855,24.007,37.112,0.231,0.324,,,,,,,,,,,,,,,,,,,20016235,12961831,7054404,,274368,294674,46.31,29.99,16.32,,6818,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/19,105674,1520,1134.571,1616,12,14.714,2445.028,35.169,26.251,37.39,0.278,0.34,,,,,,,,,,,,,,,,,,,20355502,13148728,7206774,,339267,298667,47.1,30.42,16.67,,6910,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/20,107074,1400,1172.143,1629,13,13.857,2477.42,32.392,27.12,37.691,0.301,0.321,,,,,,,,,,,,,,,,,,,20717586,13348553,7369033,,362084,304983,47.94,30.89,17.05,,7057,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/21,108203,1129,1225.143,1633,4,12.571,2503.543,26.122,28.347,37.783,0.093,0.291,,,,,,,,,,,,,,,,,,,21082169,13553350,7528819,,364583,313001,48.78,31.36,17.42,,7242,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/22,109439,1236,1326.714,1641,8,12.571,2532.141,28.598,30.697,37.969,0.185,0.291,,,,,,,,,,,,,,,,,,,21315656,13691122,7624534,,233487,319383,49.32,31.68,17.64,,7390,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/23,110912,1473,1350.714,1647,6,9.571,2566.222,34.081,31.252,38.107,0.139,0.221,,,,,,,,,,,,,,,,,,,21600462,13860881,7739581,,284806,313462,49.98,32.07,17.91,,7253,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/24,112249,1337,1359.286,1658,11,9.143,2597.157,30.935,31.45,38.362,0.255,0.212,,,,,,,,,,,,,,,,,,,21973171,14082873,7890298,,372709,318758,50.84,32.58,18.26,,7375,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/25,113687,1438,1361.857,1667,9,9,2630.429,33.272,31.51,38.57,0.208,0.208,,,,,,,,,,,,,,,,,,,22369958,14314237,8055721,,396787,336246,51.76,33.12,18.64,,7780,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/26,115156,1469,1354.571,1678,11,8.857,2664.417,33.989,31.341,38.825,0.255,0.205,,,,,,,,,,,,,,,,,,,22810900,14570809,8240091,,440942,350771,52.78,33.71,19.07,,8116,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/27,116563,1407,1355.571,1691,13,8.857,2696.972,32.554,31.364,39.125,0.301,0.205,,,,,,,,,,,,,,,,,,,23209439,14798326,8411113,,398539,355979,53.7,34.24,19.46,,8236,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/28,118226,1663,1431.857,1697,6,9.143,2735.449,38.478,33.13,39.264,0.139,0.212,,,,,,,,,,,,,,,,,,,23604556,15030230,8574326,,395117,360341,54.61,34.78,19.84,,8337,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/29,120032,1806,1513.286,1701,4,8.571,2777.236,41.786,35.014,39.357,0.093,0.198,,,,,,,,,,,,,,,,,,,23886156,15199592,8686578,,281600,367214,55.27,35.17,20.1,,8496,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/30,121473,1441,1508.714,1714,13,9.571,2810.577,33.341,34.908,39.658,0.301,0.221,,,,,,,,,,,,,,,,,,,24144254,15372478,8771790,,258098,363399,55.86,35.57,20.3,,8408,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/8/31,123253,1780,1572,1727,13,9.857,2851.761,41.185,36.372,39.958,0.301,0.228,,,,,,,,,,,,,,,,,,,24633196,15648137,8985073,,488942,380004,56.99,36.21,20.79,,8792,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/1,125174,1921,1641,1742,15,10.714,2896.209,44.447,37.969,40.305,0.347,0.248,,,,,,,,,,,,,,,,,,,25058771,15900117,9158668,,425575,384116,57.98,36.79,21.19,,8887,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/2,127156,1982,1714.286,1756,14,11.143,2942.067,45.858,39.664,40.629,0.324,0.258,,,,,,,,,,,,,,,,,,,25479272,16153118,9326168,,420501,381196,58.95,37.37,21.58,,8820,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/3,129169,2013,1800.857,1764,8,10.429,2988.643,46.576,41.667,40.814,0.185,0.241,,,,,,,,,,,,,,,,,,,25878372,16383602,9494784,,399100,381276,59.88,37.91,21.97,,8822,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/4,131059,1890,1833.286,1769,5,10.286,3032.373,43.73,42.418,40.93,0.116,0.238,,,,,,,,,,,,,,,,,,,26268849,16612771,9656092,,390477,380613,60.78,38.44,22.34,,8806,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/5,132775,1716,1820.429,1772,3,10.143,3072.076,39.704,42.12,41,0.069,0.235,,,,,,,,,,,,,,,,,,,26528248,16772301,9755966,,259399,377442,61.38,38.81,22.57,,8733,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/6,134390,1615,1845.286,1792,20,11.143,3109.443,37.367,42.695,41.462,0.463,0.258,,,,,,,,,,,,,,,,,,,26725514,16902925,9822608,,197266,368751,61.84,39.11,22.73,,8532,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/7,136348,1958,1870.714,1805,13,11.143,3154.747,45.303,43.284,41.763,0.301,0.258,,,,,,,,,,,,,,,,,,,27130167,17112359,10017827,,404653,356710,62.77,39.59,23.18,,8253,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/8,138331,1983,1879.571,1814,9,10.286,3200.628,45.882,43.489,41.971,0.208,0.238,,,,,,,,,,,,,,,,,,,27424818,17267444,10157393,,294651,338007,63.45,39.95,23.5,,7821,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/9,140726,2395,1938.571,1831,17,10.714,3256.042,55.414,44.854,42.365,0.393,0.248,,,,,,,,,,,,,,,,,,,27736186,17436217,10299988,,311368,322416,64.17,40.34,23.83,,7460,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/10,142968,2242,1971.286,1840,9,10.857,3307.917,51.874,45.611,42.573,0.208,0.251,,,,,,,,,,,,,,,,,,,28055243,17604360,10450902,,319057,310982,64.91,40.73,24.18,,7195,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/11,144792,1824,1961.857,1850,10,11.571,3350.119,42.203,45.392,42.804,0.231,0.268,,,,,,,,,,,,,,,,,,,28358795,17760276,10598538,,303552,298564,65.62,41.09,24.52,,6908,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/12,146676,1884,1985.857,1857,7,12.143,3393.71,43.591,45.948,42.966,0.162,0.281,,,,,,,,,,,,,,,,,,,28554604,17868081,10686542,,195809,289479,66.07,41.34,24.73,,6698,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/13,148429,1753,2005.571,1864,7,10.286,3434.27,40.56,46.404,43.128,0.162,0.238,,,,,,,,,,,,,,,,,,,29036048,18183610,10852457,,481444,330076,67.18,42.07,25.11,,7637,,43219954,,,,,,,,,,,,,,,
OWID_OCE,,Oceania,2021/9/14,150348,1919,2000,1887,23,11.714,3478.671,44.401,46.275,43.66,0.532,0.271,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,43219954,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/1,35549124,40598,63809.571,1090850,1057,1962.714,81861.357,93.488,146.939,2511.974,2.434,4.52,,,,,,,,,,,,,,,,,,,269993349,190280137,86742329,,744660,2756399,62.17,43.82,19.97,,6347,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/2,35586292,37168,62875.571,1091985,1135,1906.571,81946.946,85.589,144.788,2514.587,2.614,4.39,,,,,,,,,,,,,,,,,,,271327783,191076342,87301250,,1334434,2450304,62.48,44,20.1,,5642,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/3,35645616,59324,60586.857,1093810,1825,1861,82083.555,136.609,139.517,2518.79,4.203,4.285,,,,,,,,,,,,,,,,,,,275805147,193632552,89296458,919,4477364,2632996,63.51,44.59,20.56,0,6063,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/4,35713912,68296,59137.714,1096003,2193,1836.286,82240.825,157.27,136.18,2523.84,5.05,4.229,,,,,,,,,,,,,,,,,,,279061041,195418221,90809222,996,3255894,2686488,64.26,45,20.91,0,6186,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/5,35781028,67116,57874.571,1097949,1946,1686.571,82395.377,154.553,133.272,2528.321,4.481,3.884,,,,,,,,,,,,,,,,,,,280493991,195999019,91675813,1016,1432950,2376029,64.59,45.13,21.11,0,5471,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/6,35848881,67853,57894.714,1099588,1639,1644.429,82551.627,156.25,133.318,2532.095,3.774,3.787,,,,,,,,,,,,,,,,,,,283797192,196370671,92352368,1052,3303201,2690883,65.35,45.22,21.27,0,6196,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/7,35912440,63559,57702,1101054,1466,1608.714,82697.989,146.362,132.874,2535.471,3.376,3.704,,,,,,,,,,,,,,,,,,,287959006,197919748,95164349,1054,4161814,2672902,66.31,45.58,21.91,0,6155,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/8,35940511,28071,55912.429,1101990,936,1591.429,82762.63,64.641,128.753,2537.626,2.155,3.665,,,,,,,,,,,,,,,,,,,290427922,201597950,96120978,1054,2468916,2919225,66.88,46.42,22.13,0,6722,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/9,35970470,29959,54882.571,1103289,1299,1614.857,82831.618,68.989,126.382,2540.618,2.991,3.719,,,,,,,,,,,,,,,,,,,291317565,202026520,96593179,1212,889643,2855683,67.08,46.52,22.24,0,6576,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/10,36025419,54949,54257.571,1105032,1743,1603.143,82958.153,126.535,124.943,2544.631,4.014,3.692,,,,,,,,,,,,,,,,,,,294685637,203928753,98064298,1324,3368072,2697213,67.86,46.96,22.58,0,6211,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/11,36079130,53711,52174,1106614,1582,1515.857,83081.837,123.684,120.145,2548.274,3.643,3.491,,,,,,,,,,,,,,,,,,,298431502,205627218,100080029,71413,3745865,2767209,68.72,47.35,23.05,0.02,6372,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/12,36143823,64693,51827.857,1108377,1763,1489.714,83230.81,148.973,119.347,2552.334,4.06,3.43,,,,,,,,,,,,,,,,,,,299875665,205952257,101119735,161615,1444163,2768811,69.05,47.43,23.29,0.04,6376,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/13,36195206,51383,49475,1109913,1536,1475,83349.133,118.323,113.929,2555.871,3.537,3.397,,,,,,,,,,,,,,,,,,,301036440,206200080,101947806,259267,1160775,2462750,69.32,47.48,23.48,0.06,5671,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/14,36240184,44978,46820.571,1111236,1323,1454.571,83452.707,103.574,107.817,2558.918,3.047,3.35,,,,,,,,,,,,,,,,,,,307810129,208102777,104572300,263239,6773689,2835875,70.88,47.92,24.08,0.06,6530,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/15,36264929,24745,46345.429,1111884,648,1413.429,83509.689,56.982,106.723,2560.41,1.492,3.255,,,,,,,,,,,,,,,,,,,309677068,211923761,105438134,263341,1866939,2749878,71.31,48.8,24.28,0.06,6332,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/16,36288102,23173,45376,1112582,698,1327.571,83563.051,53.362,104.49,2562.017,1.607,3.057,,,,,,,,,,,,,,,,,,,313836321,214090792,107291785,451034,4159253,3216965,72.27,49.3,24.71,0.1,7408,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/17,36341410,53308,45141.571,1114326,1744,1327.714,83685.807,122.756,103.951,2566.033,4.016,3.057,,,,,,,,,,,,,,,,,,,317896907,215161374,109124316,672953,4060586,3315896,73.2,49.55,25.13,0.15,7636,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/18,36400266,58856,45876.571,1115929,1603,1330.714,83821.338,135.532,105.643,2569.725,3.691,3.064,,,,,,,,,,,,,,,,,,,321281964,216653169,110886504,821093,3385057,3264352,73.98,49.89,25.53,0.19,7517,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/19,36456176,55910,44621.857,1117507,1578,1304.286,83950.086,128.748,102.754,2573.358,3.634,3.003,,,,,,,,,,,,,,,,,,,324681651,218102092,112480843,965477,3399687,3543712,74.77,50.22,25.9,0.22,8160,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/20,36505185,49009,44282.714,1118852,1345,1277,84062.942,112.856,101.973,2576.456,3.097,2.941,,,,,,,,,,,,,,,,,,,326084445,218471580,113420500,1078856,1402794,3578286,75.09,50.31,26.12,0.25,8240,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/21,36548008,42823,43974.857,1119991,1139,1250.714,84161.554,98.611,101.264,2579.079,2.623,2.88,,,,,,,,,,,,,,,,,,,327347604,218981826,114171330,1087659,1263159,2791068,75.38,50.43,26.29,0.25,6427,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/22,36570286,22278,43622.429,1120677,686,1256.143,84212.855,51.301,100.452,2580.658,1.58,2.893,,,,,,,,,,,,,,,,,,,331149966,221011521,115959117,1088087,3802362,3067557,76.26,50.89,26.7,0.25,7064,,434260138,,,,,,,,,,,,,,,
OWID_SAM,,South America,2021/8/23,36599052,28766,44421.429,1121556,879,1282,84279.096,66.241,102.292,2582.682,2.024,2.952,,,,,,,,,,,,,,,,,,,334145357,222551302,117341572,1191618,2995391,2901291,76.95,51.25,27.02,0.27,6681,,434260138,,,,,,,,,,,,,,,
